long,lat,order,piece,linkid,group,citycode
-0.1190472,51.5179032,8,1,1389,1389.1,london
-0.1190311,51.5178498,9,1,1389,1389.1,london
-0.1207852,51.5192242,1,1,1390,1390.1,london
-0.120851,51.5191758,2,1,1390,1390.1,london
-0.1205935,51.5193352,3,1,1390,1390.1,london
-0.1203708,51.5194579,4,1,1390,1390.1,london
-0.1208174,51.5191333,1,1,1391,1391.1,london
-0.1204889,51.5193193,2,1,1391,1391.1,london
-0.1203883,51.5193744,3,1,1391,1391.1,london
-0.1203386,51.5194036,4,1,1391,1391.1,london
-0.1220083,51.5198409,1,1,1392,1392.1,london
-0.1216194,51.5194954,2,1,1392,1392.1,london
-0.1213861,51.5192901,3,1,1392,1392.1,london
-0.1212385,51.5191933,4,1,1392,1392.1,london
-0.1211876,51.519175,5,1,1392,1392.1,london
-0.1213324,51.5190965,1,1,1393,1393.1,london
-0.1213324,51.5191099,2,1,1393,1393.1,london
-0.1216543,51.5193769,3,1,1393,1393.1,london
-0.1221102,51.5197625,4,1,1393,1393.1,london
-0.1227754,51.5182654,1,1,1394,1394.1,london
-0.1223597,51.5184373,2,1,1394,1394.1,london
-0.1215228,51.5188495,3,1,1394,1394.1,london
-0.1214129,51.5188829,4,1,1394,1394.1,london
-0.1227754,51.5182503,1,1,1395,1395.1,london
-0.1220647,51.5185691,2,1,1395,1395.1,london
-0.1215148,51.5187928,3,1,1395,1395.1,london
-0.1213968,51.5188562,4,1,1395,1395.1,london
-0.1237088,51.5178748,1,1,1396,1396.1,london
-0.1232958,51.5180367,2,1,1396,1396.1,london
-0.1228076,51.5182387,3,1,1396,1396.1,london
-0.1252216,51.5172005,1,1,1397,1397.1,london
-0.12489,51.517362,2,1,1397,1397.1,london
-0.1243016,51.5176244,3,1,1397,1397.1,london
-0.1239744,51.5177646,4,1,1397,1397.1,london
-0.1260826,51.5170369,1,1,1398,1398.1,london
-0.125736,51.517088,2,1,1398,1398.1,london
-0.1255596,51.5171204,3,1,1398,1398.1,london
-0.1254362,51.5171404,4,1,1398,1398.1,london
-0.125286,51.5171788,5,1,1398,1398.1,london
-0.1252216,51.5172005,6,1,1398,1398.1,london
-0.1263025,51.5163609,1,1,1399,1399.1,london
-0.1260933,51.5166681,2,1,1399,1399.1,london
-0.1259217,51.5169451,3,1,1399,1399.1,london
-0.1213217,51.517536,1,1,1400,1400.1,london
-0.1217937,51.51799,2,1,1400,1400.1,london
-0.1222229,51.5183505,3,1,1400,1400.1,london
-0.1126662,51.5217836,1,1,1401,1401.1,london
-0.1123202,51.5220172,2,1,1401,1401.1,london
-0.1119527,51.522351,3,1,1401,1401.1,london
-0.1118723,51.5224695,4,1,1401,1401.1,london
-0.1118293,51.5224428,1,1,1402,1402.1,london
-0.1119313,51.5223126,2,1,1402,1402.1,london
-0.1121512,51.522094,3,1,1402,1402.1,london
-0.1123577,51.5219338,4,1,1402,1402.1,london
-0.1124838,51.5218253,5,1,1402,1402.1,london
-0.1025113,51.5298087,1,1,1403,1403.1,london
-0.1030008,51.5301274,2,1,1403,1403.1,london
-0.1033308,51.5303585,3,1,1403,1403.1,london
-0.1024336,51.5298579,1,1,1404,1404.1,london
-0.1024631,51.5298587,2,1,1404,1404.1,london
-0.1025422,51.5298696,3,1,1404,1404.1,london
-0.1028641,51.5300707,4,1,1404,1404.1,london
-0.1033039,51.530376,5,1,1404,1404.1,london
-0.1033777,51.5303927,1,1,1405,1405.1,london
-0.1033911,51.5304044,2,1,1405,1405.1,london
-0.1038525,51.5307131,3,1,1405,1405.1,london
-0.1043567,51.5310351,4,1,1405,1405.1,london
-0.1033428,51.5304144,1,1,1406,1406.1,london
-0.1038256,51.5307281,2,1,1406,1406.1,london
-0.1043057,51.5310468,3,1,1406,1406.1,london
-0.1045565,51.5311561,1,1,1407,1407.1,london
-0.104802,51.5313037,2,1,1407,1407.1,london
-0.1051158,51.5314931,3,1,1407,1407.1,london
-0.1052003,51.5315473,4,1,1407,1407.1,london
-0.1052284,51.5316099,1,1,1408,1408.1,london
-0.1053786,51.5317034,2,1,1408,1408.1,london
-0.1055034,51.5317693,3,1,1408,1408.1,london
-0.1056643,51.531811,4,1,1408,1408.1,london
-0.1058091,51.5318352,5,1,1408,1408.1,london
-0.1052338,51.5315432,1,1,1409,1409.1,london
-0.1053853,51.5316475,2,1,1409,1409.1,london
-0.1055127,51.5317276,3,1,1409,1409.1,london
-0.1056656,51.5317743,4,1,1409,1409.1,london
-0.1058158,51.5318076,5,1,1409,1409.1,london
-0.1052928,51.5317709,1,1,1410,1410.1,london
-0.1049186,51.5316792,2,1,1410,1410.1,london
-0.10446,51.531559,3,1,1410,1410.1,london
-0.1061216,51.531947,1,1,1411,1411.1,london
-0.1058856,51.5319119,2,1,1411,1411.1,london
-0.1056455,51.5318585,3,1,1411,1411.1,london
-0.1052848,51.5317676,4,1,1411,1411.1,london
-0.1062825,51.5319678,1,1,1412,1412.1,london
-0.1062745,51.5321197,2,1,1412,1412.1,london
-0.1062343,51.5325335,3,1,1412,1412.1,london
-0.1061618,51.532737,4,1,1412,1412.1,london
-0.1061296,51.5329406,5,1,1412,1412.1,london
-0.1060867,51.5330574,6,1,1412,1412.1,london
-0.1059902,51.5330991,1,1,1413,1413.1,london
-0.106025,51.5329222,2,1,1413,1413.1,london
-0.1060653,51.5327587,3,1,1413,1413.1,london
-0.1061726,51.5323983,4,1,1413,1413.1,london
-0.1062021,51.5322298,5,1,1413,1413.1,london
-0.1062155,51.5321113,6,1,1413,1413.1,london
-0.1062208,51.5320779,7,1,1413,1413.1,london
-0.1059419,51.5330941,1,1,1414,1414.1,london
-0.1060143,51.5327971,2,1,1414,1414.1,london
-0.1061592,51.5323165,3,1,1414,1414.1,london
-0.1061645,51.5321864,4,1,1414,1414.1,london
-0.1061806,51.5320796,5,1,1414,1414.1,london
-0.1049548,51.5343471,1,1,1415,1415.1,london
-0.1052204,51.5340601,2,1,1415,1415.1,london
-0.1055315,51.5336614,3,1,1415,1415.1,london
-0.10573,51.5333961,4,1,1415,1415.1,london
-0.1057649,51.5333527,5,1,1415,1415.1,london
-0.1059365,51.5333043,1,1,1416,1416.1,london
-0.1059258,51.5333227,2,1,1416,1416.1,london
-0.1056764,51.5336497,3,1,1416,1416.1,london
-0.1053464,51.5340434,4,1,1416,1416.1,london
-0.1051292,51.5343021,5,1,1416,1416.1,london
-0.1051211,51.5343154,6,1,1416,1416.1,london
-0.1049347,51.5345023,1,1,1417,1417.1,london
-0.1047228,51.53472,2,1,1417,1417.1,london
-0.1043808,51.5350796,3,1,1417,1417.1,london
-0.1048891,51.5344973,1,1,1418,1418.1,london
-0.1047027,51.5346825,2,1,1418,1418.1,london
-0.1044238,51.5349669,3,1,1418,1418.1,london
-0.1043366,51.5350687,4,1,1418,1418.1,london
-0.1042307,51.5350328,1,1,1419,1419.1,london
-0.1042401,51.535022,2,1,1419,1419.1,london
-0.1043755,51.5349069,3,1,1419,1419.1,london
-0.1045405,51.5347525,4,1,1419,1419.1,london
-0.1047054,51.5345865,5,1,1419,1419.1,london
-0.1047725,51.5345165,6,1,1419,1419.1,london
-0.1021251,51.5362308,1,1,1420,1420.1,london
-0.102459,51.5360864,2,1,1420,1420.1,london
-0.1029445,51.5358812,3,1,1420,1420.1,london
-0.1034474,51.5356535,4,1,1420,1420.1,london
-0.1035091,51.5356159,5,1,1420,1420.1,london
-0.1026294,51.537819,1,1,1421,1421.1,london
-0.1028278,51.5375121,2,1,1421,1421.1,london
-0.1031095,51.5370833,3,1,1421,1421.1,london
-0.1032704,51.5368047,4,1,1421,1421.1,london
-0.1033562,51.5366345,5,1,1421,1421.1,london
-0.1034474,51.5364526,6,1,1421,1421.1,london
-0.1036432,51.5359755,7,1,1421,1421.1,london
-0.1037157,51.535822,8,1,1421,1421.1,london
-0.1037505,51.5357536,9,1,1421,1421.1,london
-0.1025918,51.537814,1,1,1422,1422.1,london
-0.1027715,51.5375421,2,1,1422,1422.1,london
-0.1030371,51.5371167,3,1,1422,1422.1,london
-0.1032087,51.5368581,4,1,1422,1422.1,london
-0.103308,51.5366529,5,1,1422,1422.1,london
-0.1034206,51.5364209,6,1,1422,1422.1,london
-0.1035547,51.5360339,7,1,1422,1422.1,london
-0.1036996,51.5357469,8,1,1422,1422.1,london
-0.1070121,51.5345373,1,1,1423,1423.1,london
-0.106937,51.5341719,2,1,1423,1423.1,london
-0.106886,51.5339617,3,1,1423,1423.1,london
-0.1068217,51.5338332,4,1,1423,1423.1,london
-0.1065588,51.5335896,5,1,1423,1423.1,london
-0.1062128,51.5333644,6,1,1423,1423.1,london
-0.1061645,51.5332509,1,1,1424,1424.1,london
-0.1061806,51.5332709,2,1,1424,1424.1,london
-0.1064542,51.5334595,3,1,1424,1424.1,london
-0.1067868,51.5337198,4,1,1424,1424.1,london
-0.1068592,51.5338132,5,1,1424,1424.1,london
-0.106965,51.533981,6,1,1424,1424.1,london
-0.1070416,51.5343571,7,1,1424,1424.1,london
-0.1070899,51.5344839,8,1,1424,1424.1,london
-0.1113841,51.5340451,1,1,1425,1425.1,london
-0.1112258,51.5340718,2,1,1425,1425.1,london
-0.1107457,51.5341469,3,1,1425,1425.1,london
-0.1100081,51.5342637,4,1,1425,1425.1,london
-0.1095548,51.5343321,5,1,1425,1425.1,london
-0.1089889,51.5343471,6,1,1425,1425.1,london
-0.1086,51.5343922,7,1,1425,1425.1,london
-0.1081306,51.5344706,8,1,1425,1425.1,london
-0.1077685,51.534534,9,1,1425,1425.1,london
-0.1073474,51.5346141,10,1,1425,1425.1,london
-0.1072749,51.534589,1,1,1426,1426.1,london
-0.1077819,51.5344856,2,1,1426,1426.1,london
-0.1082808,51.5343771,3,1,1426,1426.1,london
-0.1086858,51.5343304,4,1,1426,1426.1,london
-0.1095039,51.534277,5,1,1426,1426.1,london
-0.1099142,51.5342286,6,1,1426,1426.1,london
-0.1105365,51.5341202,7,1,1426,1426.1,london
-0.1112714,51.5340151,8,1,1426,1426.1,london
-0.1068217,51.5387917,1,1,1427,1427.1,london
-0.1069021,51.5374403,2,1,1427,1427.1,london
-0.1069129,51.5369098,3,1,1427,1427.1,london
-0.1069772,51.5362791,4,1,1427,1427.1,london
-0.1070845,51.5353081,5,1,1427,1427.1,london
-0.1071221,51.5349878,6,1,1427,1427.1,london
-0.1070845,51.5347876,7,1,1427,1427.1,london
-0.1072159,51.535807,1,1,1428,1428.1,london
-0.1075673,51.5357753,2,1,1428,1428.1,london
-0.1078382,51.5357102,3,1,1428,1428.1,london
-0.1090962,51.5355083,4,1,1428,1428.1,london
-0.1094422,51.5354416,5,1,1428,1428.1,london
-0.1096728,51.5354049,6,1,1428,1428.1,london
-0.1097721,51.5354299,7,1,1428,1428.1,london
-0.1104239,51.5356535,8,1,1428,1428.1,london
-0.1109067,51.5358237,9,1,1428,1428.1,london
-0.1110327,51.535822,1,1,1429,1429.1,london
-0.1112312,51.5350912,2,1,1429,1429.1,london
-0.1114136,51.5344105,3,1,1429,1429.1,london
-0.1114297,51.5341869,4,1,1429,1429.1,london
-0.111604,51.5340384,1,1,1430,1430.1,london
-0.1115987,51.5341135,2,1,1430,1430.1,london
-0.1115477,51.5343254,3,1,1430,1430.1,london
-0.1114243,51.5347909,4,1,1430,1430.1,london
-0.1112366,51.5355267,5,1,1430,1430.1,london
-0.1111802,51.5357135,6,1,1430,1430.1,london
-0.1163274,51.5369465,1,1,1431,1431.1,london
-0.1162416,51.5369431,2,1,1431,1431.1,london
-0.1152813,51.5368864,3,1,1431,1431.1,london
-0.1139617,51.5367897,4,1,1431,1431.1,london
-0.1134735,51.5367463,5,1,1431,1431.1,london
-0.1133019,51.5367329,6,1,1431,1431.1,london
-0.1129264,51.5365995,7,1,1431,1431.1,london
-0.1120734,51.5363225,8,1,1431,1431.1,london
-0.1112634,51.5360322,9,1,1431,1431.1,london
-0.111258,51.5359855,1,1,1432,1432.1,london
-0.1126045,51.5364426,2,1,1432,1432.1,london
-0.1132804,51.5366795,3,1,1432,1432.1,london
-0.1138008,51.5367329,4,1,1432,1432.1,london
-0.115157,51.536827,5,1,1432,1432.1,london
-0.1163006,51.5368998,6,1,1432,1432.1,london
-0.1221907,51.5369832,1,1,1433,1433.1,london
-0.1209193,51.5369698,2,1,1433,1433.1,london
-0.1189828,51.5369765,3,1,1433,1433.1,london
-0.1175934,51.5369899,4,1,1433,1433.1,london
-0.1167619,51.5369865,5,1,1433,1433.1,london
-0.1165688,51.5370399,1,1,1434,1434.1,london
-0.1165742,51.5370733,2,1,1434,1434.1,london
-0.1164991,51.5375905,3,1,1434,1434.1,london
-0.1165742,51.538111,4,1,1434,1434.1,london
-0.1167351,51.5390152,5,1,1434,1434.1,london
-0.1169443,51.5403231,6,1,1434,1434.1,london
-0.1172394,51.5418645,7,1,1434,1434.1,london
-0.1175022,51.5433459,8,1,1434,1434.1,london
-0.117926,51.5457412,9,1,1434,1434.1,london
-0.1180762,51.5466653,10,1,1434,1434.1,london
-0.117985,51.5466486,1,1,1435,1435.1,london
-0.1178348,51.5457145,2,1,1435,1435.1,london
-0.1177061,51.545014,3,1,1435,1435.1,london
-0.11747,51.5435127,4,1,1435,1435.1,london
-0.1172554,51.5423783,5,1,1435,1435.1,london
-0.117116,51.5416443,6,1,1435,1435.1,london
-0.1167834,51.540143,7,1,1435,1435.1,london
-0.1165581,51.5385614,8,1,1435,1435.1,london
-0.1164079,51.5375938,9,1,1435,1435.1,london
-0.1164937,51.53708,10,1,1435,1435.1,london
-0.1186717,51.5336363,1,1,1436,1436.1,london
-0.1186341,51.5336597,2,1,1436,1436.1,london
-0.1183176,51.5338632,3,1,1436,1436.1,london
-0.1174915,51.534524,4,1,1436,1436.1,london
-0.1171052,51.5348343,5,1,1436,1436.1,london
-0.1170409,51.5350412,6,1,1436,1436.1,london
-0.1167887,51.536129,7,1,1436,1436.1,london
-0.1166305,51.5367813,8,1,1436,1436.1,london
-0.120061,51.5325151,1,1,1437,1437.1,london
-0.1203319,51.5322765,2,1,1437,1437.1,london
-0.1206082,51.5320563,3,1,1437,1437.1,london
-0.1207235,51.5319411,4,1,1437,1437.1,london
-0.1199993,51.5324951,1,1,1438,1438.1,london
-0.1202247,51.5322999,2,1,1438,1438.1,london
-0.1204714,51.532088,3,1,1438,1438.1,london
-0.1206002,51.5319812,4,1,1438,1438.1,london
-0.1206645,51.5319161,5,1,1438,1438.1,london
-0.1207316,51.5319161,1,1,1439,1439.1,london
-0.120745,51.5319011,2,1,1439,1439.1,london
-0.1208818,51.5316992,3,1,1439,1439.1,london
-0.1209274,51.5314372,4,1,1439,1439.1,london
-0.1209784,51.5312036,5,1,1439,1439.1,london
-0.1210186,51.5310268,6,1,1439,1439.1,london
-0.1210052,51.5308365,1,1,1440,1440.1,london
-0.1210052,51.5308249,2,1,1440,1440.1,london
-0.1209542,51.5306497,3,1,1440,1440.1,london
-0.1209462,51.5305479,4,1,1440,1440.1,london
-0.1209569,51.5304961,5,1,1440,1440.1,london
-0.1208764,51.5309158,1,1,1441,1441.1,london
-0.1203869,51.5309433,2,1,1441,1441.1,london
-0.1196507,51.530985,3,1,1441,1441.1,london
-0.1208778,51.5308866,1,1,1442,1442.1,london
-0.1203682,51.5309141,2,1,1442,1442.1,london
-0.1200195,51.5309408,3,1,1442,1442.1,london
-0.1198344,51.5309458,4,1,1442,1442.1,london
-0.1197942,51.5309408,5,1,1442,1442.1,london
-0.1222296,51.5307806,1,1,1443,1443.1,london
-0.1219721,51.530824,2,1,1443,1443.1,london
-0.1213834,51.5308682,3,1,1443,1443.1,london
-0.1212466,51.5308808,4,1,1443,1443.1,london
-0.1223838,51.5308165,1,1,1444,1444.1,london
-0.1223999,51.5308399,2,1,1444,1444.1,london
-0.1225126,51.5309634,3,1,1444,1444.1,london
-0.122475,51.5315841,4,1,1444,1444.1,london
-0.122416,51.5325118,5,1,1444,1444.1,london
-0.1223892,51.5332759,6,1,1444,1444.1,london
-0.1223677,51.5333927,7,1,1444,1444.1,london
-0.1223248,51.5335087,8,1,1444,1444.1,london
-0.122416,51.5308132,1,1,1445,1445.1,london
-0.1224428,51.5308432,2,1,1445,1445.1,london
-0.1225394,51.5309433,3,1,1445,1445.1,london
-0.122534,51.5312503,4,1,1445,1445.1,london
-0.1224911,51.5320412,5,1,1445,1445.1,london
-0.1224267,51.5329756,6,1,1445,1445.1,london
-0.1223946,51.5333494,7,1,1445,1445.1,london
-0.1224375,51.5335162,8,1,1445,1445.1,london
-0.1222524,51.5335529,1,1,1446,1446.1,london
-0.1222068,51.5335529,2,1,1446,1446.1,london
-0.1214102,51.5335546,3,1,1446,1446.1,london
-0.1200691,51.5335546,4,1,1446,1446.1,london
-0.1190633,51.5335462,5,1,1446,1446.1,london
-0.1222309,51.5349711,1,1,1447,1447.1,london
-0.1222497,51.5344806,2,1,1447,1447.1,london
-0.1223114,51.5339333,3,1,1447,1447.1,london
-0.1223302,51.5336514,4,1,1447,1447.1,london
-0.1223382,51.533618,5,1,1447,1447.1,london
-0.1224107,51.533603,1,1,1448,1448.1,london
-0.122416,51.5336463,2,1,1448,1448.1,london
-0.122357,51.5339901,3,1,1448,1448.1,london
-0.1223141,51.5344939,4,1,1448,1448.1,london
-0.1223195,51.5349144,5,1,1448,1448.1,london
-0.1268202,51.5341302,1,1,1449,1449.1,london
-0.1267397,51.5341602,2,1,1449,1449.1,london
-0.1259834,51.5343938,3,1,1449,1449.1,london
-0.1248676,51.5346808,4,1,1449,1449.1,london
-0.1241541,51.5348777,5,1,1449,1449.1,london
-0.1235747,51.5350145,6,1,1449,1449.1,london
-0.1231456,51.5350512,7,1,1449,1449.1,london
-0.1225394,51.5350445,8,1,1449,1449.1,london
-0.1224965,51.5349878,1,1,1450,1450.1,london
-0.1226306,51.5349878,2,1,1450,1450.1,london
-0.1229203,51.5350011,3,1,1450,1450.1,london
-0.1234031,51.5349811,4,1,1450,1450.1,london
-0.1239395,51.534881,5,1,1450,1450.1,london
-0.1247978,51.5346408,6,1,1450,1450.1,london
-0.1257849,51.5344072,7,1,1450,1450.1,london
-0.1263535,51.534237,8,1,1450,1450.1,london
-0.1267719,51.5341035,9,1,1450,1450.1,london
-0.1272252,51.5339417,1,1,1451,1451.1,london
-0.127826,51.5337698,2,1,1451,1451.1,london
-0.1285636,51.5335346,3,1,1451,1451.1,london
-0.1271796,51.53392,1,1,1452,1452.1,london
-0.1272145,51.5339,2,1,1452,1452.1,london
-0.1281506,51.533638,3,1,1452,1452.1,london
-0.1285368,51.5335062,4,1,1452,1452.1,london
-0.1257151,51.5322548,1,1,1453,1453.1,london
-0.1257527,51.5322882,2,1,1453,1453.1,london
-0.1259726,51.5324951,3,1,1453,1453.1,london
-0.1265198,51.5331758,4,1,1453,1453.1,london
-0.1269516,51.5337214,5,1,1453,1453.1,london
-0.1270267,51.5338265,6,1,1453,1453.1,london
-0.1267076,51.5334144,1,1,1454,1454.1,london
-0.1268363,51.533618,2,1,1454,1454.1,london
-0.1270026,51.5338366,3,1,1454,1454.1,london
-0.1286119,51.5334628,1,1,1455,1455.1,london
-0.1285797,51.5334161,2,1,1455,1455.1,london
-0.1282686,51.533059,3,1,1455,1455.1,london
-0.1279145,51.5325785,4,1,1455,1455.1,london
-0.1276195,51.5320779,5,1,1455,1455.1,london
-0.127472,51.5318761,6,1,1455,1455.1,london
-0.1274291,51.5317893,7,1,1455,1455.1,london
-0.1274157,51.5317576,1,1,1456,1456.1,london
-0.1271635,51.5312203,2,1,1456,1456.1,london
-0.1268846,51.5307698,3,1,1456,1456.1,london
-0.1267505,51.5305362,4,1,1456,1456.1,london
-0.1267129,51.5303627,5,1,1456,1456.1,london
-0.1267558,51.5303577,1,1,1457,1457.1,london
-0.1266271,51.5299155,2,1,1457,1457.1,london
-0.1265305,51.529525,3,1,1457,1457.1,london
-0.1264715,51.5293598,4,1,1457,1457.1,london
-0.1263937,51.529263,5,1,1457,1457.1,london
-0.1266593,51.5303627,1,1,1458,1458.1,london
-0.1265225,51.5299021,2,1,1458,1458.1,london
-0.1264447,51.52951,3,1,1458,1458.1,london
-0.1263776,51.5293865,4,1,1458,1458.1,london
-0.126316,51.5293064,5,1,1458,1458.1,london
-0.1325387,51.535495,1,1,1459,1459.1,london
-0.1324958,51.5354683,2,1,1459,1459.1,london
-0.1320183,51.5353048,3,1,1459,1459.1,london
-0.131278,51.5349811,4,1,1459,1459.1,london
-0.1301998,51.5345473,5,1,1459,1459.1,london
-0.1297438,51.5343171,6,1,1459,1459.1,london
-0.1294059,51.5341235,7,1,1459,1459.1,london
-0.128966,51.5337732,8,1,1459,1459.1,london
-0.128848,51.533663,9,1,1459,1459.1,london
-0.1289123,51.533613,1,1,1460,1460.1,london
-0.1292825,51.5339033,2,1,1460,1460.1,london
-0.1295453,51.5341469,3,1,1460,1460.1,london
-0.1297814,51.534287,4,1,1460,1460.1,london
-0.1302588,51.5345073,5,1,1460,1460.1,london
-0.1315731,51.5350612,6,1,1460,1460.1,london
-0.1322919,51.5353515,7,1,1460,1460.1,london
-0.132485,51.5354216,8,1,1460,1460.1,london
-0.1297867,51.5363292,1,1,1461,1461.1,london
-0.1298028,51.5362858,2,1,1461,1461.1,london
-0.1298296,51.5361757,3,1,1461,1461.1,london
-0.1297653,51.5360189,4,1,1461,1461.1,london
-0.1296687,51.5358921,5,1,1461,1461.1,london
-0.1294541,51.535782,6,1,1461,1461.1,london
-0.1291591,51.5357186,7,1,1461,1461.1,london
-0.1285905,51.5356485,8,1,1461,1461.1,london
-0.1283813,51.5356184,9,1,1461,1461.1,london
-0.1282954,51.5355617,10,1,1461,1461.1,london
-0.1280111,51.5352748,11,1,1461,1461.1,london
-0.1273459,51.5345373,12,1,1461,1461.1,london
-0.1271957,51.5343571,13,1,1461,1461.1,london
-0.1271045,51.5342603,14,1,1461,1461.1,london
-0.122349,51.5351096,1,1,1462,1462.1,london
-0.1223543,51.5351413,2,1,1462,1462.1,london
-0.122349,51.5355851,3,1,1462,1462.1,london
-0.1223516,51.5360889,4,1,1462,1462.1,london
-0.1223624,51.5363459,5,1,1462,1462.1,london
-0.1224294,51.5367947,6,1,1462,1462.1,london
-0.1258761,51.5432558,1,1,1463,1463.1,london
-0.1257634,51.5427387,2,1,1463,1463.1,london
-0.1256454,51.5423216,3,1,1463,1463.1,london
-0.1255918,51.5420447,4,1,1463,1463.1,london
-0.125463,51.5418679,5,1,1463,1463.1,london
-0.1252753,51.5416076,6,1,1463,1463.1,london
-0.1251036,51.5412974,7,1,1463,1463.1,london
-0.1250124,51.5411239,8,1,1463,1463.1,london
-0.1249963,51.5409203,9,1,1463,1463.1,london
-0.1249588,51.5405266,10,1,1463,1463.1,london
-0.1250607,51.5405166,1,1,1464,1464.1,london
-0.125066,51.540555,2,1,1464,1464.1,london
-0.1250446,51.5407969,3,1,1464,1464.1,london
-0.1250768,51.5411105,4,1,1464,1464.1,london
-0.1251894,51.5413174,5,1,1464,1464.1,london
-0.1254201,51.5417278,6,1,1464,1464.1,london
-0.1256293,51.5420113,7,1,1464,1464.1,london
-0.1257527,51.5424584,8,1,1464,1464.1,london
-0.1258385,51.542732,9,1,1464,1464.1,london
-0.1259351,51.543099,10,1,1464,1464.1,london
-0.1259673,51.5432057,11,1,1464,1464.1,london
-0.124948,51.5403164,1,1,1465,1465.1,london
-0.1248729,51.5399628,2,1,1465,1465.1,london
-0.1246798,51.5396291,3,1,1465,1465.1,london
-0.1243579,51.5393155,4,1,1465,1465.1,london
-0.1237839,51.5389652,5,1,1465,1465.1,london
-0.1233387,51.5387116,6,1,1465,1465.1,london
-0.1229364,51.5383813,7,1,1465,1465.1,london
-0.1227057,51.5380276,8,1,1465,1465.1,london
-0.1225448,51.5375538,9,1,1465,1465.1,london
-0.1224214,51.5370866,10,1,1465,1465.1,london
-0.1225555,51.53715,1,1,1466,1466.1,london
-0.1225448,51.5372034,2,1,1466,1466.1,london
-0.1226038,51.5375004,3,1,1466,1466.1,london
-0.1227647,51.5380142,4,1,1466,1466.1,london
-0.1229739,51.5383412,5,1,1466,1466.1,london
-0.1232743,51.5386182,6,1,1466,1466.1,london
-0.1234996,51.538755,7,1,1466,1466.1,london
-0.124197,51.5391653,8,1,1466,1466.1,london
-0.1245672,51.5393789,9,1,1466,1466.1,london
-0.1247549,51.5396058,10,1,1466,1466.1,london
-0.1249158,51.5399428,11,1,1466,1466.1,london
-0.1249963,51.5402797,12,1,1466,1466.1,london
-0.129143,51.5405033,1,1,1467,1467.1,london
-0.1291189,51.5405216,2,1,1467,1467.1,london
-0.1287702,51.5406284,3,1,1467,1467.1,london
-0.128451,51.5406234,4,1,1467,1467.1,london
-0.1275793,51.5405233,5,1,1467,1467.1,london
-0.1271635,51.5404699,6,1,1467,1467.1,london
-0.1265681,51.5403732,7,1,1467,1467.1,london
-0.126332,51.5403498,8,1,1467,1467.1,london
-0.1257822,51.5403481,9,1,1467,1467.1,london
-0.1252323,51.5404015,10,1,1467,1467.1,london
-0.1252323,51.5403698,1,1,1468,1468.1,london
-0.1255408,51.5403481,2,1,1468,1468.1,london
-0.126088,51.5403081,3,1,1468,1468.1,london
-0.1264367,51.5403131,4,1,1468,1468.1,london
-0.1268551,51.5403882,5,1,1468,1468.1,london
-0.1273942,51.5404616,6,1,1468,1468.1,london
-0.1282525,51.540565,7,1,1468,1468.1,london
-0.128518,51.540585,8,1,1468,1468.1,london
-0.1287246,51.5405934,9,1,1468,1468.1,london
-0.1289016,51.5405517,10,1,1468,1468.1,london
-0.1289928,51.5404866,11,1,1468,1468.1,london
-0.1114672,51.533905,1,1,1469,1469.1,london
-0.1114619,51.533668,2,1,1469,1469.1,london
-0.111427,51.5334445,3,1,1469,1469.1,london
-0.1113868,51.5330891,4,1,1469,1469.1,london
